Style,Standard,,,,,,,,,,,,,,,,,,,,,,
Append Mode,1,,,,,,,,,,,,,,,,,,,,,,
Fill Mode,0,,,,,,,,,,,,,,,,,,,,,,
Capacity,30000,,,,,,,,,,,,,,,,,,,,,,
Count,11118,,,,,,,,,,,,,,,,,,,,,,
Base Time Seconds,1709737205,,,,,,,,,,,,,,,,,,,,,,
Base Time Fractional,0.49200818,,,,,,,,,,,,,,,,,,,,,,
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
100,-0.006747165,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-4.68139E-05,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49210718
101,-0.003038306,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-8.93763E-06,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49210818
102,-0.00396552,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-8.93763E-06,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49210918
103,-0.002111091,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-2.78758E-05,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49211018
104,-0.003038306,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,1.00005E-05,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49211118
105,-0.004892735,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,2.89387E-05,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49211218
106,-0.004892735,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-2.78758E-05,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49211318
107,-0.002111091,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,2.89387E-05,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49211418
108,-0.004892735,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-8.93763E-06,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49211518
109,-0.00396552,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-8.93763E-06,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49211618
110,-0.003038306,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-4.68139E-05,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49211718
111,-0.00396552,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-2.78758E-05,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49211818
112,-0.004892735,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,1.00005E-05,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49211918
113,-0.001183876,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-2.78758E-05,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49212018
114,-0.00396552,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,4.78768E-05,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49212118
115,0.000670553,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,1.00005E-05,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49212218
116,0.001597768,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-6.57521E-05,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49212318
117,0.004379412,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-2.78758E-05,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49212418
118,0.002524983,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-6.57521E-05,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49212518
119,0.005306627,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-4.68139E-05,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49212618
120,0.005306627,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-2.78758E-05,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49212718
121,0.003452197,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-4.68139E-05,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49212818
122,0.001597768,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,-2.78758E-05,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49212918
123,0.003452197,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,1.00005E-05,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49213018
124,0.005306627,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,1.00005E-05,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49213118
125,0.003452197,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,2.89387E-05,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49213218
126,0.002524983,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,1.00005E-05,Amp DC,1,T,4W,F,F,3/6/2024,15:00:05,0.49213318
