Style,Standard,,,,,,,,,,,,,,,,,,,,,,,
Append Mode,1,,,,,,,,,,,,,,,,,,,,,,,
Fill Mode,0,,,,,,,,,,,,,,,,,,,,,,,
Capacity,30000,,,,,,,,,,,,,,,,,,,,,,,
Count,11260,,,,,,,,,,,,,,,,,,,,,,,
Base Time Seconds,1709740595,,,,,,,,,,,,,,,,,,,,,,,
Base Time Fractional,0.438305,,,,,,,,,,,,,,,,,,,,,,,
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds,
6211,28.95521355,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.730056465,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444515,-170.4692841
6212,28.9533577,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729885995,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444516,56.8032265
6213,28.95428658,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729942799,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444517,18.954277
6214,28.95521355,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729961753,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444518,75.7575036
6215,28.95706558,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.73003751,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444519,0
6216,28.95521355,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.73003751,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.44452,0
6217,28.95706558,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.73003751,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444521,18.954277
6218,28.95428658,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.730056465,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444522,-75.7575035
6219,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729980707,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444523,-18.9542771
6220,28.9533577,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729961753,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444524,18.9542771
6221,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729980707,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444525,-18.9542771
6222,28.94964981,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729961753,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444526,18.9542771
6223,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729980707,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444527,0
6224,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729980707,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444528,56.8032265
6225,28.95057678,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.73003751,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444529,-18.9542771
6226,28.95057678,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.730018556,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.44453,-18.8946724
6227,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729999661,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444531,-56.8628311
6228,28.95428658,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729942799,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444532,-37.8489494
6229,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.72990495,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444533,0
6230,28.95799255,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.72990495,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444534,0
6231,28.95521355,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.72990495,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444535,56.8032264
6232,28.95614052,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729961753,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444536,-75.7575035
6233,28.95521355,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729885995,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444537,37.9085541
6234,28.9533577,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729923904,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444538,-75.7575035
6235,28.95521355,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729848146,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444539,227.2725105
6236,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.730075419,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.44454,-208.3778381
6237,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729867041,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444541,75.7575035
6238,28.95057678,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729942799,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444542,-75.7575035
6239,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729867041,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444543,37.9085541
6240,28.94872093,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.72990495,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444544,-18.9542771
6241,28.95057678,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729885995,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444545,0
6242,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729885995,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444546,0
6243,28.9533577,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729885995,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444547,-56.8032264
6244,28.94872093,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729829192,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444548,113.6064529
6245,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729942799,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444549,-56.8032265
6246,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729885995,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.44455,0
6247,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729885995,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444551,-56.8032264
6248,28.95428658,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729829192,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444552,-18.8946724
6249,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729810297,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444553,113.6064529
6250,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729923904,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444554,0
6251,28.9533577,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729923904,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444555,-56.8628311
6252,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729867041,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444556,75.7575035
6253,28.95057678,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729942799,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444557,0
6254,28.9533577,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729942799,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444558,-56.8032265
6255,28.95428658,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729885995,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444559,37.9085541
6256,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729923904,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.44456,-18.954277
6257,28.95428658,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.72990495,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444561,-75.7575035
6258,28.95428658,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729829192,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444562,-75.6978989
6259,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729753494,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444563,56.8032265
6260,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729810297,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444564,189.3639564
6261,28.94964981,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729999661,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444565,-170.469284
6262,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729829192,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444566,94.7117805
6263,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729923904,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444567,75.7575035
6264,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729999661,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444568,37.8489495
6265,28.95057678,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.73003751,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444569,-75.7575036
6266,28.95428658,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729961753,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.44457,18.9542771
6267,28.95521355,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729980707,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444571,-75.7575035
6268,28.95428658,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.72990495,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444572,37.8489494
6269,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729942799,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444573,0
6270,28.95057678,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729942799,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444574,-37.8489494
6271,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.72990495,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444575,0
6272,28.9533577,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.72990495,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444576,75.7575035
6273,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729980707,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444577,37.8489494
6274,28.9533577,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.730018556,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444578,-18.8946724
6275,28.95428658,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729999661,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444579,-75.7575035
6276,28.9533577,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729923904,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.44458,0
6277,28.95057678,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729923904,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444581,-37.9085541
6278,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729885995,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444582,37.9085541
6279,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729923904,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444583,0
6280,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729923904,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444584,0
6281,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729923904,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444585,56.8032265
6282,28.9533577,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729980707,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444586,-37.9085541
6283,28.9533577,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729942799,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444587,-94.6521759
6284,28.95057678,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729848146,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444588,75.7575035
6285,28.9533577,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729923904,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444589,56.8032265
6286,28.94779587,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729980707,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.44459,-75.7575035
6287,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.72990495,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444591,-18.9542771
6288,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729885995,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444592,-37.8489494
6289,28.95057678,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729848146,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444593,18.8946724
6290,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729867041,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444594,0
6291,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729867041,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444595,37.9085541
6292,28.9533577,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.72990495,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444596,37.8489494
6293,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729942799,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444597,-56.8032265
6294,28.94872093,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729885995,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444598,37.9085541
6295,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729923904,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444599,-18.954277
6296,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.72990495,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.4446,-56.8032265
6297,28.9533577,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729848146,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444601,0
6298,28.9533577,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729848146,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444602,37.8489494
6299,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729885995,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444603,18.9542771
6300,28.9533577,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.72990495,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444604,18.954277
6301,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729923904,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444605,0
6302,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729923904,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444606,0
6303,28.9533577,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729923904,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444607,-37.9085541
6304,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729885995,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444608,18.9542771
6305,28.95057678,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.72990495,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444609,-18.9542771
6306,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729885995,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.44461,-18.954277
6307,28.9533577,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729867041,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444611,18.954277
6308,28.95057678,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729885995,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444612,-94.5925712
6309,28.9533577,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729791403,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444613,132.5011253
6310,28.95521355,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729923904,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444614,0
6311,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729923904,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444615,-37.9085541
6312,28.9533577,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729885995,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444616,18.9542771
6313,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.72990495,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444617,56.8032264
6314,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729961753,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444618,0
6315,28.94964981,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729961753,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444619,-18.954277
6316,28.9533577,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729942799,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.44462,-18.8946724
6317,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729923904,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444621,37.8489494
6318,28.95057678,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729961753,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444622,-75.7575035
6319,28.95057678,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729885995,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444623,75.7575035
6320,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729961753,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444624,0
6321,28.95057678,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729961753,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444625,-37.8489494
6322,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729923904,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444626,37.8489494
6323,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729961753,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444627,18.9542771
6324,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729980707,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444628,-18.9542771
6325,28.95614052,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729961753,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444629,-56.8032264
6326,28.95428658,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.72990495,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.44463,0
6327,28.9533577,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.72990495,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444631,18.954277
6328,28.9533577,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729923904,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444632,56.8032265
6329,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729980707,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444633,-37.9085541
6330,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729942799,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444634,18.954277
6331,28.9533577,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729961753,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444635,75.7575036
6332,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.73003751,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444636,-37.8489495
6333,28.95057678,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729999661,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444637,-208.2586288
6334,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729791403,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444638,227.1533012
6335,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.730018556,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444639,-113.6064529
6336,28.94779587,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.72990495,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.44464,18.954277
6337,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729923904,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444641,-56.8628311
6338,28.95428658,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729867041,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444642,0
6339,28.95057678,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729867041,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444643,56.8628311
6340,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729923904,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444644,-37.9085541
6341,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729885995,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444645,132.56073
6342,28.94964981,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.730018556,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444646,-56.8032265
6343,28.94964981,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729961753,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444647,-94.7117805
6344,28.94964981,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729867041,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444648,-37.8489494
6345,28.9533577,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729829192,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444649,18.954277
6346,28.95428658,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729848146,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.44465,18.8946724
6347,28.95428658,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729867041,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444651,-37.8489494
6348,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729829192,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444652,37.8489494
6349,28.9533577,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729867041,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444653,56.8628311
6350,28.95057678,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729923904,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444654,18.8946724
6351,28.94964981,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729942799,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444655,0
6352,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729942799,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444656,-75.7575035
6353,28.95057678,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729867041,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444657,37.9085541
6354,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.72990495,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444658,-37.9085541
6355,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729867041,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444659,18.954277
6356,28.95243073,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729885995,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.44466,0
6357,28.95150375,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729885995,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444661,37.9085541
6358,28.95057678,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729923904,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444662,-113.6064529
6359,28.95428658,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.729810297,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444663,246.1671829
6360,28.95428658,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.730056465,Amp DC,1,T,4W,F,F,3/6/2024,15:56:35,0.444664,-151.515007
